,no,s,n,marketCap,price,change,revenue,url
1336,1337,sha/603125,Jiangsu Evergreen New Material Technology Incorporated Company,5366175950.0,19.22,-0.16,1083326233.0,quote/sha/603125
1337,1338,sha/605100,"Power HF Co., Ltd.",5346163680.0,29.81,4.96,1073243418.0,quote/sha/605100
1338,1339,sha/605228,"Shentong Technology Group Co., Ltd",5341410475.0,12.5,-11.6,1552720928.0,quote/sha/605228
1339,1340,sha/688513,"Chengdu Easton Biopharmaceuticals Co., Ltd.",5337264632.0,30.81,-0.13,1348301500.0,quote/sha/688513
1340,1341,sha/688371,"Jiangsu Favored Nanotechnology Co., Ltd",5328250273.0,16.34,-1.98,478820700.0,quote/sha/688371
1341,1342,sha/603004,"Zhejiang Dragon Technology Co., Ltd.",5325107200.0,22.58,-3.96,701131156.0,quote/sha/603004
1342,1343,sha/688087,"Intco Recycling Resources Co., Ltd.",5322262132.0,28.76,-2.11,2980424000.0,quote/sha/688087
1343,1344,sha/603015,"Ningbo Techmation Co.,Ltd.",5311437660.0,13.01,-5.72,841225999.0,quote/sha/603015
1344,1345,sha/603068,Beken Corporation,5305488551.0,35.38,-2.53,760338701.0,quote/sha/603068
1345,1346,sha/688261,Suzhou Oriental Semiconductor Company Limited,5301433894.0,44.6,-0.87,1002589600.0,quote/sha/688261
1346,1347,sha/688381,"Dioo Microcircuits Co., Ltd. Jiangsu",5294845953.0,22.5,-2.85,526345900.0,quote/sha/688381
1347,1348,sha/600939,Chongqing Construction Engineering Group Corporation Limited,5287001162.0,2.77,-0.72,32499314543.0,quote/sha/600939
1348,1349,sha/688157,"Sokan New Materials Group Co., Ltd.",5280526760.0,47.44,2.24,748424568.0,quote/sha/688157
1349,1350,sha/601700,"Changshu Fengfan Power Equipment Co., Ltd.",5277179754.0,4.59,-1.08,3754764995.0,quote/sha/601700
1350,1351,sha/600520,"WenYi Trinity Technology Co., Ltd",5256707400.0,33.37,-2.65,306750908.0,quote/sha/600520
1351,1352,sha/600523,"Guizhou Guihang Automotive Components Co.,Ltd",5256047160.0,12.95,-1.6,2362511122.0,quote/sha/600523
1352,1353,sha/600815,Xiamen XGMA Machinery Company Limited,5233578716.0,2.93,-0.68,749067948.0,quote/sha/600815
1353,1354,sha/603801,"Zbom Home Collection Co.,Ltd",5222301264.0,12.35,1.56,5862852309.0,quote/sha/603801
1354,1355,sha/688066,"Piesat Information Technology Co., Ltd.",5220322292.0,19.8,-4.12,1591617047.0,quote/sha/688066
1355,1356,sha/603189,"Shanghai Wondertek Software Co., Ltd",5210503489.0,19.15,7.95,325272974.0,quote/sha/603189
1356,1357,sha/603357,"Anhui Transport Consulting & Design Institute Co.,Ltd.",5209681548.0,9.31,-1.17,3645856779.0,quote/sha/603357
1357,1358,sha/603098,"Center International Group Co.,Ltd.",5204807787.0,9.71,-0.82,2657268384.0,quote/sha/603098
1358,1359,sha/605598,"Shanghai Geoharbour Construction Group Co., Ltd.",5198462576.0,21.47,-0.69,1320536464.0,quote/sha/605598
1359,1360,sha/600581,"XinJiang Ba Yi Iron & Steel Co.,Ltd.",5196523779.0,3.48,2.65,20012698568.0,quote/sha/600581
1360,1361,sha/605086,"Longyan Kaolin Clay Co., Ltd.",5187840000.0,28.88,-0.24,314379996.0,quote/sha/605086
1361,1362,sha/688246,"Goodwill E-Health Info Co., Ltd.",5174594416.0,38.64,1.07,600724400.0,quote/sha/688246
1362,1363,sha/603381,"Yonz Technology Co.,Ltd.",5167442780.0,21.85,-0.46,7226152458.0,quote/sha/603381
1363,1364,sha/605098,"Shanghai Action Education Technology CO.,LTD.",5156417564.0,42.85,-0.49,774000866.0,quote/sha/605098
1364,1365,sha/688084,"Beijing Jingpin Tezhuang Technology Co.,Ltd.",5153954842.0,76.75,-1.02,163803100.0,quote/sha/688084
1365,1366,sha/603703,"Zhejiang Shengyang Science and Technology Co.,Ltd.",5152375613.0,12.62,-3.15,706907936.0,quote/sha/603703
1366,1367,sha/603170,"Shanghai Bolex Food Technology Co., Ltd.",5152128800.0,12.86,-2.87,2539970355.0,quote/sha/603170
1367,1368,sha/603686,"FULONGMA GROUP Co.,Ltd.",5151337010.0,12.05,-2.82,5135589727.0,quote/sha/603686
1368,1369,sha/688359,"Guangzhou Sanfu New Materials Technology Co.,Ltd",5127832403.0,56.84,3.89,625188074.0,quote/sha/688359
1369,1370,sha/600300,"V V Food & Beverage Co.,Ltd",5126340711.0,3.49,9.75,3401206563.0,quote/sha/600300
1370,1371,sha/603595,"Zhejiang Tony Electronic Co., Ltd",5113731172.0,21.8,-5.91,1913160848.0,quote/sha/603595
1371,1372,sha/603988,"SEC Electric Machinery Co., Ltd.",5110896000.0,21.63,-0.46,659037006.0,quote/sha/603988
1372,1373,sha/603861,"Guangzhou Baiyun Electric Equipment Co., Ltd.",5101073983.0,10.19,-1.36,4931230906.0,quote/sha/603861
1373,1374,sha/605060,"Allied Machinery Co., Ltd.",5098629760.0,20.72,-6.88,1134333203.0,quote/sha/605060
1374,1375,sha/603969,"Silvery Dragon Prestressed Materials Co.,LTD Tianjin",5087867720.0,6.06,-0.16,2933288512.0,quote/sha/603969
1375,1376,sha/600308,"Shandong Huatai Paper Industry Shareholding Co.,Ltd",5085265400.0,3.43,0.59,12735943589.0,quote/sha/600308
1376,1377,sha/603439,"Guizhou Sanli Pharmaceutical Co.,Ltd",5084851603.0,12.78,0.71,2112586970.0,quote/sha/603439
1377,1378,sha/688152,"Hunan Kylinsec Technology Co., Ltd.",5083867301.0,65.34,-5.11,286378800.0,quote/sha/688152
1378,1379,sha/603052,"Suzhou K-Hiragawa Electronic Technology Co., Ltd.",5077612679.0,38.85,-0.82,752009116.0,quote/sha/603052
1379,1380,sha/601588,Beijing North Star Company Limited,5075961441.274175,1.75,1.16,9992460545.0,quote/sha/601588
1380,1381,sha/603897,"Zhejiang grandwall electric science&technology co.,ltd.",5074189039.0,24.49,-2.43,12391078613.0,quote/sha/603897
1381,1382,sha/600189,"Jilin Quanyangquan Co., Ltd.",5070752487.0,7.22,1.55,1075060036.0,quote/sha/600189
1382,1383,sha/688075,"Assure Tech (Hangzhou) Co., Ltd.",5066791435.0,39.81,-0.15,555152500.0,quote/sha/688075
1383,1384,sha/600231,"Lingyuan Iron & Steel Co., Ltd.",5059558046.0,1.79,-0.56,18683953812.0,quote/sha/600231
1384,1385,sha/603719,"Bestore Co.,Ltd",5054389180.0,13.15,1.31,7526579836.0,quote/sha/603719
1385,1386,sha/603803,"RAISECOM TECHNOLOGY CO.,Ltd.",5043488420.0,11.56,-3.59,1519370800.0,quote/sha/603803
1386,1387,sha/688376,"MayAir Technology (China) Co., Ltd.",5034624000.0,37.46,-2.5,1723977400.0,quote/sha/688376
1387,1388,sha/601518,"Jilin Expressway Co., Ltd.",5028871430.0,2.67,0.38,1378301029.0,quote/sha/601518
1388,1389,sha/688173,"Halo Microelectronics Co., Ltd.",5028636717.0,12.28,-2.23,545422200.0,quote/sha/688173
1389,1390,sha/603113,"Jinneng Science&Technology Co.,Ltd",5028357003.0,5.93,-1.0,15820052996.0,quote/sha/603113
1390,1391,sha/603085,"Zhejiang Tiancheng Controls Co., Ltd.",5024775000.0,12.64,-5.53,1897670936.0,quote/sha/603085
1391,1392,sha/600103,"Fujian Qingshan Paper Industry Co., Ltd.",5024758755.0,2.24,0.45,2772295029.0,quote/sha/600103
1392,1393,sha/601121,"Xinjiang Baodi Mining Co., Ltd.",5024000000.0,6.17,0.33,1295365380.0,quote/sha/601121
1393,1394,sha/600758,"LIAONING ENERGY INDUSTRY Co.,LTD",5023666097.0,3.78,1.34,5428801618.0,quote/sha/600758
1394,1395,sha/600658,"Beijing Electronic Zone High-tech Group Co., Ltd.",5022446852.0,4.52,-1.09,1801351984.0,quote/sha/600658
1395,1396,sha/600207,"Henan Ancai Hi-Tech Co.,Ltd",5021730874.0,4.59,-0.43,4610492012.0,quote/sha/600207
1396,1397,sha/600796,"Zhejiang Qianjiang Biochemical Co., Ltd",5008865727.0,5.78,-1.7,2006584679.0,quote/sha/600796
1397,1398,sha/603088,JDM JingDaMachine (Ningbo) Co.Ltd,4996117694.0,11.03,-4.75,783707336.0,quote/sha/603088
1398,1399,sha/603867,"Zhejiang Xinhua Chemical Co.,Ltd",4962402490.0,27.18,-0.48,2882339765.0,quote/sha/603867
1399,1400,sha/603399,"Jinzhou Yongshan Lithium Co., Ltd",4960607895.0,9.89,-0.9,6032818864.0,quote/sha/603399
1400,1401,sha/603777,"Shanghai Laiyifen Co.,Ltd",4949426587.0,15.39,-2.1,3497981136.0,quote/sha/603777
1401,1402,sha/600691,"Yangmei Chemical Co.,Ltd",4942042460.0,2.08,0.48,9005348207.0,quote/sha/600691
1402,1403,sha/600626,"Shanghai Shenda Co., Ltd",4939585055.0,3.74,-0.53,12026494155.0,quote/sha/600626
1403,1404,sha/688025,"Shenzhen JPT Opto-Electronics Co., Ltd.",4929554880.0,51.82,-4.57,1456944700.0,quote/sha/688025
1404,1405,sha/603598,"Inly Media Co., Ltd.",4926294215.0,18.42,-3.56,5719011944.0,quote/sha/603598
1405,1406,sha/600136,"Wuhan Ddmc Culture&Sports Co.,Ltd.",4918390494.0,2.41,-0.41,178226105.0,quote/sha/600136
1406,1407,sha/600628,"Shanghai New World Co., Ltd",4909784165.0,7.74,1.98,1134110280.0,quote/sha/600628
1407,1408,sha/605208,"Shanghai Yongmaotai Automotive Technology Co., Ltd.",4905627294.0,15.42,-3.93,3791440441.0,quote/sha/605208
1408,1409,sha/601199,"Jiangsu Jiangnan Water Co., Ltd.",4900501930.0,5.24,0.19,1421550784.0,quote/sha/601199
1409,1410,sha/603611,"Noblelift Intelligent Equipment Co.,Ltd.",4894415029.0,19.05,-2.06,6772142039.0,quote/sha/603611
1410,1411,sha/601566,"Joeone Co.,Ltd",4890162147.0,8.65,2.25,3183348083.0,quote/sha/601566
1411,1412,sha/603822,"Zhejiang Jiaao Enprotech Stock Co., Ltd",4885279104.0,60.0,-4.49,1519611739.0,quote/sha/603822
1412,1413,sha/603016,"Wuxi New Hongtai Electrical Technology Co.,Ltd",4883353600.0,32.66,-0.64,632473127.0,quote/sha/603016
1413,1414,sha/603421,Qingdao Topscomm Communication INC.,4878385022.0,7.4,-3.77,3709450417.0,quote/sha/603421
1414,1415,sha/603507,"JiangSu Zhenjiang New Energy Equipment Co., Ltd.",4877860107.0,26.72,-1.47,4017239729.0,quote/sha/603507
1415,1416,sha/688103,"Kunshan GuoLi Electronic Technology Co., Ltd.",4871706878.0,51.89,-1.35,796791100.0,quote/sha/688103
1416,1417,sha/603158,"Changzhou Tenglong AutoPartsCo.,Ltd.",4864702645.0,10.05,-3.09,3640048884.0,quote/sha/603158
1417,1418,sha/688112,"Siglent Technologies CO.,Ltd.",4861968580.0,30.45,-2.84,497778300.0,quote/sha/688112
1418,1419,sha/600495,Jinxi Axle Company Limited,4856927362.0,3.99,-1.48,1344409108.0,quote/sha/600495
1419,1420,sha/600984,"Shaanxi Construction Machinery Co.,Ltd",4852189551.0,4.08,5.7,2737513100.0,quote/sha/600984
1420,1421,sha/605218,"Ways Electron Co.,Ltd.",4849056029.0,23.05,-1.96,1913986518.0,quote/sha/605218
1421,1422,sha/688499,"Guangdong Lyric Robot Automation Co.,Ltd.",4847570092.0,28.18,-4.02,2755993500.0,quote/sha/688499
1422,1423,sha/688383,"Shenzhen Xinyichang Technology Co., Ltd.",4837271699.0,48.48,-0.59,933988100.0,quote/sha/688383
1423,1424,sha/603268,"Guangdong Songfa Ceramics Co.,Ltd.",4827682944.0,38.68,-5.17,231666132.0,quote/sha/603268
1424,1425,sha/688625,"GCH Technology Co., Ltd.",4826360535.0,36.68,-1.42,882052119.0,quote/sha/688625
1425,1426,sha/688621,"Beijing Sun-Novo Pharmaceutical Research Co., Ltd.",4824960000.0,43.46,-1.56,1077724500.0,quote/sha/688621
1426,1427,sha/688459,China Railway Harbin Group of Technology Corporation,4824000000.0,10.04,0.1,1105812300.0,quote/sha/688459
1427,1428,sha/603109,"Senci Electric Machinery Co.,Ltd.",4820220149.0,22.2,-1.11,2535316463.0,quote/sha/603109
1428,1429,sha/600622,"Everbright Jiabao Co., Ltd.",4813990140.0,3.27,-2.39,2134144070.0,quote/sha/600622
1429,1430,sha/600829,HPGC Renmintongtai Pharmaceutical Corporation,4813075355.0,8.26,-2.71,10243095417.0,quote/sha/600829
1430,1431,sha/601579,"Kuaijishan Shaoxing Rice Wine Co., Ltd.",4812840674.0,10.39,1.76,1537730756.0,quote/sha/601579
1431,1432,sha/688595,"Chipsea Technologies (Shenzhen) Corp., Ltd.",4809029924.0,43.81,-7.38,702306100.0,quote/sha/688595
1432,1433,sha/605378,"Zhejiang Mustang Battery Co.,Ltd",4803173480.0,24.99,-5.77,1182639747.0,quote/sha/605378
1433,1434,sha/688090,"Guangzhou Risong Intelligent Technology Holding Co., Ltd.",4800146489.0,50.29,-7.15,886782300.0,quote/sha/688090
1434,1435,sha/688512,"Smarter Microelectronics (Guangzhou) Co., Ltd.",4791930499.0,10.88,-0.18,523986900.0,quote/sha/688512
1435,1436,sha/600824,"Shanghai Yimin Commercial Group Co., Ltd.",4785282911.0,4.62,5.0,901146971.0,quote/sha/600824
1436,1437,sha/601002,"Gem-Year Industrial Co.,Ltd.",4772203600.0,4.9,-3.54,2362246204.0,quote/sha/601002
1437,1438,sha/603889,Zhejiang Xinao Textiles Inc.,4762800948.0,6.52,0.31,4799050298.0,quote/sha/603889
1438,1439,sha/688510,"Wuxi Hyatech Co.,Ltd.",4756823813.0,18.23,-0.98,703237500.0,quote/sha/688510
1439,1440,sha/600545,Saurer Intelligent Technology Co. Ltd,4755846511.0,2.65,-3.99,4561079000.0,quote/sha/600545
1440,1441,sha/600468,"Tianjin Benefo Tejing Electric Co., Ltd.",4753403353.0,4.37,0.23,1920383369.0,quote/sha/600468
1441,1442,sha/600121,"Zhengzhou Coal Industry & Electric Power Co., Ltd.",4751806948.0,4.14,6.15,4387092883.0,quote/sha/600121
1442,1443,sha/600229,"Qingdao Citymedia Co,. Ltd.",4730667733.0,7.16,-1.51,2670856988.0,quote/sha/600229
1443,1444,sha/688378,"Jilin OLED Material Tech Co., Ltd.",4722883134.0,22.21,-5.13,532816100.0,quote/sha/688378
1444,1445,sha/688253,"Innovita Biological Technology Co., Ltd.",4721453582.0,34.25,0.41,621338500.0,quote/sha/688253
1445,1446,sha/601113,"Yiwu Huading Nylon Co.,Ltd.",4714730005.0,4.35,1.64,8376678905.999999,quote/sha/601113
1446,1447,sha/688259,Triductor Technology (Suzhou) Inc.,4713690000.0,42.49,-1.39,592807300.0,quote/sha/688259
1447,1448,sha/688176,"Jiangsu Yahong Meditech Co., Ltd.",4712232408.0,8.36,-2.34,201624900.0,quote/sha/688176
1448,1449,sha/600168,"Wuhan Sanzhen Industry Holding Co.,Ltd",4698770501.0,4.73,-1.46,3615864390.0,quote/sha/600168
1449,1450,sha/688677,"Qingdao NovelBeam Technology Co.,Ltd.",4697915300.0,38.72,-0.59,440702600.0,quote/sha/688677
1450,1451,sha/603901,"Hangzhou Youngsun Intelligent Equipment Co., Ltd.",4683639483.0,9.71,-4.62,3217555417.0,quote/sha/603901
1451,1452,sha/600790,"Zhejiang China Light&Textile Industrial City Group Co.,Ltd",4671228997.0,3.47,1.17,931797870.0,quote/sha/600790
1452,1453,sha/601008,"Jiangsu Lianyungang Port Co., Ltd.",4664798903.0,3.76,0.53,2585213032.0,quote/sha/601008
1453,1454,sha/600617,Shanxi Guoxin Energy Corporation Limited,4660172361.0,2.49,1.22,16925841326.000002,quote/sha/600617
1454,1455,sha/603178,"Ningbo Shenglong Automotive Powertrain System Co.,Ltd.",4657314056.0,19.7,-3.67,1534830855.0,quote/sha/603178
1455,1456,sha/688247,Sinotherapeutics Inc.,4647190272.0,10.25,-1.16,512691000.00000006,quote/sha/688247
1456,1457,sha/688236,"Beijing Chunlizhengda Medical Instruments Co., Ltd.",4646207727.796483,13.38,-0.37,805857022.0,quote/sha/688236
1457,1458,sha/688768,Anhui Ronds Science & Technology Incorporated Company,4645015265.0,53.69,-4.38,583731200.0,quote/sha/688768
1458,1459,sha/603212,Cybrid Technologies Inc.,4641775648.0,10.84,-0.55,3131951675.0,quote/sha/603212
1459,1460,sha/600488,"Tianjin Tianyao Pharmaceuticals Co., Ltd.",4640518390.0,4.26,0.47,3517262539.0,quote/sha/600488
1460,1461,sha/603718,"Shanghai Hile Bio-Technology Co., Ltd.",4631616000.0,7.06,0.43,220547874.0,quote/sha/603718
1461,1462,sha/600237,Anhui Tongfeng Electronics Company Limited,4625865793.0,7.39,-0.67,1246643919.0,quote/sha/600237
1462,1463,sha/688085,"Shanghai Sanyou Medical Co., Ltd",4623720286.0,18.59,-2.0,452644969.0,quote/sha/688085
1463,1464,sha/688197,"Shouyao Holdings (Beijing) Co., LTD.",4623684374.0,32.12,-5.03,3942000.0,quote/sha/688197
1464,1465,sha/603535,"Guangzhou Jiacheng International Logistics Co.,Ltd.",4608571803.0,13.33,-2.42,1345848934.0,quote/sha/603535
1465,1466,sha/600180,"CCS Supply Chain Management Co., Ltd.",4592484753.0,4.26,-0.23,27284123225.0,quote/sha/600180
1466,1467,sha/688186,"Zhangjiagang Guangda Special Material Co., Ltd.",4591194895.0,20.87,-2.61,3983810511.0,quote/sha/688186
1467,1468,sha/603106,"Cashway Fintech Co.,Ltd.",4590986400.0,9.1,0.78,382445493.0,quote/sha/603106
1468,1469,sha/603061,"JHT Design Co.,Ltd.",4584890949.0,78.099998,-0.34,334898815.0,quote/sha/603061
1469,1470,sha/603138,"Beijing Vastdata Technology Co., Ltd.",4573392697.0,15.76,-3.9,365241583.0,quote/sha/603138
1470,1471,sha/600218,"Anhui Quanchai Engine Co., Ltd.",4569443150.0,9.77,-0.31,4022145327.0,quote/sha/600218
1471,1472,sha/688168,"BeijingABT Networks Co.,Ltd.",4569037122.0,59.45,-2.8,743938200.0,quote/sha/688168
1472,1473,sha/688716,"Jilin Joinature Polymer Co.,Ltd.",4566650400.0,40.13,6.79,277099287.0,quote/sha/688716
1473,1474,sha/605389,"JiangSu Changling Hydraulic Co.,Ltd",4560355766.0,30.92,-2.61,909279028.0,quote/sha/605389
1474,1475,sha/688202,Shanghai Medicilon Inc.,4558138918.0,33.69,-2.35,1041531500.0,quote/sha/688202
1475,1476,sha/688299,"Ningbo Solartron Technology Co.,Ltd.",4550537336.0,16.24,-2.29,1332947300.0,quote/sha/688299
1476,1477,sha/688267,"China Catalyst Holding Co., Ltd.",4537500912.0,25.84,-1.41,666608800.0,quote/sha/688267
1477,1478,sha/605077,"Zhejiang Huakang Pharmaceutical Co., Ltd.",4536330170.0,15.29,1.06,2808435824.0,quote/sha/605077
1478,1479,sha/600261,"Zhejiang Yankon Group Co., Ltd.",4525829555.0,3.47,2.97,3222810533.0,quote/sha/600261
1479,1480,sha/688566,"Jiangsu Jibeier Pharmaceutical Co., Ltd.",4523092018.0,22.75,-1.0,896534453.0,quote/sha/688566
1480,1481,sha/603205,"Jianerkang Medical Co., Ltd.",4509600000.0,37.58,0.19,1105129587.0,quote/sha/603205
1481,1482,sha/603187,"Qingdao Hiron Commercial Cold Chain Co., Ltd.",4497883485.0,11.55,-0.77,2816047149.0,quote/sha/603187
1482,1483,sha/600876,Triumph New Energy Company Limited,4485504896.717981,9.3,1.09,5558742133.0,quote/sha/600876
1483,1484,sha/603922,"Suzhou Jin Hong Shun Auto Parts Co., Ltd.",4485376000.0,23.24,-11.23,831914932.0,quote/sha/603922
1484,1485,sha/600327,"Wuxi Commercial Mansion Grand Orient Co., Ltd.",4482467992.0,5.2,-1.52,3610876325.0,quote/sha/600327
1485,1486,sha/688636,"Chengdu Zhimingda Electronics Co., Ltd.",4479948655.0,38.94,-1.99,437927600.0,quote/sha/688636
1486,1487,sha/603091,"Zhejiang Zhongxin Environmental Protection Technology Group Co., Ltd.",4467835254.0,44.0099983,2.59,1512611971.0,quote/sha/603091
1487,1488,sha/603991,"Shenzhen Original Advanced Compounds Co., Ltd.",4463155680.0,59.72,-3.15,279846453.0,quote/sha/603991
1488,1489,sha/688101,"Suntar Environmental Technology Co., Ltd.",4458922046.0,13.44,-0.59,1417671700.0,quote/sha/688101
1489,1490,sha/605158,"Zhejiang Huada New Materials Co., Ltd.",4454468200.0,8.77,-0.11,7091216550.0,quote/sha/605158
1490,1491,sha/600610,"Guizhou Zhongyida Co., Ltd",4454195801.0,5.44,7.51,1113584933.0,quote/sha/600610
1491,1492,sha/603938,"Tangshan Sunfar Silicon Industries Co.,Ltd.",4452997629.0,11.52,-1.37,1829920461.0,quote/sha/603938
1492,1493,sha/603990,"Suzhou MedicalSystem Technology Co., Ltd.",4451625414.0,14.72,-5.82,628389569.0,quote/sha/603990
1493,1494,sha/603105,"Zhejiang Sunoren Solar Technology Co.,Ltd.",4445057260.0,8.85,-0.34,708555079.0,quote/sha/603105
1494,1495,sha/600819,"Shanghai Yaohua Pilkington Glass Group Co., Ltd.",4442394526.0,5.36,-0.92,5751987501.0,quote/sha/600819
1495,1496,sha/603602,"Hangzhou Freely Communication Co., Ltd.",4437537000.0,18.43,-7.67,1820119149.0,quote/sha/603602
1496,1497,sha/601599,"Zhewen Pictures Group co.,ltd",4433272170.0,3.83,-2.05,3080840969.0,quote/sha/601599
1497,1498,sha/688312,Shenzhen Yanmade Technology Inc.,4432094125.0,31.15,-1.89,479226995.0,quote/sha/688312
1498,1499,sha/605369,"Zhejiang Gongdong Medical Technology Co., Ltd.",4430356350.0,28.49,-0.8,1098435634.0,quote/sha/605369
1499,1500,sha/603569,"Beijing Changjiu Logistics Co.,Ltd",4423708150.0,7.31,-1.08,3834280538.0,quote/sha/603569
1500,1501,sha/600503,"Deluxe Family Co., Ltd.",4422320400.0,2.76,-2.82,287778594.0,quote/sha/600503
1501,1502,sha/600351,"Yabao Pharmaceutical Group Co., Ltd",4420800577.0,6.16,0.65,2831830790.0,quote/sha/600351
1502,1503,sha/603767,"Zhejiang Zomax Transmission Co., Ltd.",4407257820.0,15.71,2.95,994069819.0,quote/sha/603767
1503,1504,sha/688577,"Zhe Jiang Headman Machinery Co.,Ltd.",4403497863.0,55.55,-3.91,766981267.0,quote/sha/688577
1504,1505,sha/603155,"Xinyaqiang Silicon Chemistry Co.,Ltd",4402067992.0,13.92,-1.63,695848899.0,quote/sha/603155
1505,1506,sha/688628,"Uni-Trend Technology (China) Co., Ltd.",4400332001.0,39.48,-3.71,1130340251.0,quote/sha/688628
1506,1507,sha/603191,"Chongqing Wangbian Electric (Group) Corp., Ltd.",4395128991.0,13.32,-0.67,3123484028.0,quote/sha/603191
1507,1508,sha/600288,Daheng New Epoch Technology Inc.,4389840000.0,9.87,-3.8,1921491085.0,quote/sha/600288
1508,1509,sha/688569,"Beijing Tieke Shougang Rail Way-Tech Co., Ltd.",4388187361.0,20.83,-0.95,1409565500.0,quote/sha/688569
1509,1510,sha/603209,"Xingtong Shipping Co., Ltd.",4387978430.0,15.93,-2.27,1492762742.0,quote/sha/603209
1510,1511,sha/688293,"Shanghai OPM Biosciences Co., Ltd.",4386065068.0,38.99,1.77,297242180.0,quote/sha/688293
1511,1512,sha/688207,"Beijing Deep Glint Technology Co., Ltd.",4384415379.0,17.87,0.28,120455000.0,quote/sha/688207
1512,1513,sha/688073,"Bide Pharmatech Co., Ltd.",4381114630.0,49.6,-2.17,1098229715.0,quote/sha/688073
1513,1514,sha/600439,"Henan Rebecca Hair Products Co., Ltd.",4380783653.0,3.92,-0.76,1239602584.0,quote/sha/600439
1514,1515,sha/601366,"Liqun Commercial Group Co.,Ltd.",4377735846.0,4.83,0.42,7389066145.0,quote/sha/601366
1515,1516,sha/600230,"Cangzhou Dahua Co., Ltd.",4363149098.0,10.56,-1.86,4904995452.0,quote/sha/600230
1516,1517,sha/603387,"Getein Biotech, Inc",4356448711.0,8.61,0.23,1248024853.0,quote/sha/603387
1517,1518,sha/688579,"Dareway Software Co.,Ltd.",4356108900.0,10.82,-3.13,569191800.0,quote/sha/688579
1518,1519,sha/600696,"Shanghai Guijiu Co.,Ltd",4344757909.0,13.88,17.53,506263918.0,quote/sha/600696
1519,1520,sha/605337,"Zhe Jiang Li Zi Yuan Food Co.,Ltd.",4339860829.0,12.32,10.39,1406717123.0,quote/sha/605337
